Steinunn Óskarsdóttir,http://en.wikipedia.org/wiki/Steinunn_Vald%C3%ADs_%C3%93skarsd%C3%B3ttir,Social Democratic Alliance,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Sturla Böðvarsson,http://en.wikipedia.org/wiki/Sturla_B%C3%B6%C3%B0varsson,Independence Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Valgerður Sverrisdóttir,http://en.wikipedia.org/wiki/Valger%C3%B0ur_Sverrisd%C3%B3ttir,Progressive Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ágúst Ágústsson,"",Social Democratic Alliance,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Álfheiður Ingadóttir,http://en.wikipedia.org/wiki/%C3%81lfhei%C3%B0ur_Ingad%C3%B3ttir,Left-Green Movement,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ármann Ólafsson,"",Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Árni Árnason,http://en.wikipedia.org/wiki/%C3%81rni_P%C3%A1ll_%C3%81rnason,Social Democratic Alliance,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Árni Johnsen,http://en.wikipedia.org/wiki/%C3%81rni_Johnsen,Independence Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Árni Mathiesen,http://en.wikipedia.org/wiki/%C3%81rni_Mathiesen,Independence Party,South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Árni Sigurðsson,http://en.wikipedia.org/wiki/%C3%81rni_%C3%9E%C3%B3r_Sigur%C3%B0sson,Left-Green Movement,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ásta Jóhannesdóttir,http://en.wikipedia.org/wiki/%C3%81sta_Ragnhei%C3%B0ur_J%C3%B3hannesd%C3%B3ttir,Social Democratic Alliance,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ásta Möller,"",Independence Party,Reykjavik South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ögmundur Jónasson,http://en.wikipedia.org/wiki/%C3%96gmundur_J%C3%B3nasson,Left-Green Movement,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Össur Skarphéðinsson,http://en.wikipedia.org/wiki/%C3%96ssur_Skarph%C3%A9%C3%B0insson,Social Democratic Alliance,Reykjavik North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Þorgerður Gunnarsdóttir,http://en.wikipedia.org/wiki/%C3%9Eorger%C3%B0ur_Katr%C3%ADn_Gunnarsd%C3%B3ttir,Independence Party,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Þórunn Sveinbjarnardóttir,http://en.wikipedia.org/wiki/%C3%9E%C3%B3runn_Sveinbjarnard%C3%B3ttir,Social Democratic Alliance,Southwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Þuríður Backman,http://en.wikipedia.org/wiki/%C3%9Eur%C3%AD%C3%B0ur_Backman,Left-Green Movement,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Ólöf Nordal,http://en.wikipedia.org/wiki/%C3%93l%C3%B6f_Nordal,Independence Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Höskuldur Þórhallsson,http://en.wikipedia.org/wiki/H%C3%B6skuldur_%C3%9E%C3%B3rhallsson,Progressive Party,Northeast,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Guðbjartur Hannesson,http://en.wikipedia.org/wiki/Gu%C3%B0bjartur_Hannesson,Social Democratic Alliance,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Jón Bjarnason,http://en.wikipedia.org/wiki/J%C3%B3n_Bjarnason,Left-Green Movement,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Guðjón Kristjánsson,"",Liberal Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,
Herdís Þórðardóttir,"",Independence Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,,2007-07-14
Einar Kristjánsson,"",Independence Party,Northwest,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2007%E2%80%9309",2007–2009,2007-07-14,
Atli Gíslason,http://en.wikipedia.org/wiki/Atli_G%C3%ADslason,Left-Green Movement,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,2011-03-21
Atli Gíslason,http://en.wikipedia.org/wiki/Atli_G%C3%ADslason,Independent,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,2011-03-21,
Birgir Ármannsson,http://en.wikipedia.org/wiki/Birgir_%C3%81rmannsson,Independence Party,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Birgitta Jónsdóttir,http://en.wikipedia.org/wiki/Birgitta_J%C3%B3nsd%C3%B3ttir,Citizens' Movement,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,2012
Birgitta Jónsdóttir,http://en.wikipedia.org/wiki/Birgitta_J%C3%B3nsd%C3%B3ttir,Pirate Party,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,2012,
Birkir Jónsson,http://en.wikipedia.org/wiki/Birkir_J%C3%B3n_J%C3%B3nsson,Progressive Party,Northeast Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Bjarni Benediktsson,"http://en.wikipedia.org/wiki/Bjarni_Benediktsson,_Jr.",Independence Party,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Björgvin Sigurðsson,http://en.wikipedia.org/wiki/Bj%C3%B6rgvin_G._Sigur%C3%B0sson,Social Democratic Alliance,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Björn Gíslason,http://en.wikipedia.org/wiki/Bj%C3%B6rn_Valur_G%C3%ADslason,Left-Green Movement,Northeast Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Einar Guðfinnsson,http://en.wikipedia.org/wiki/Einar_K._Gu%C3%B0finnsson,Independence Party,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Eygló Harðardóttir,http://en.wikipedia.org/wiki/Eygl%C3%B3_Har%C3%B0ard%C3%B3ttir,Progressive Party,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Gunnar Sveinsson,http://en.wikipedia.org/wiki/Gunnar_Bragi_Sveinsson,Progressive Party,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Guðbjartur Hannesson,http://en.wikipedia.org/wiki/Gu%C3%B0bjartur_Hannesson,Social Democratic Alliance,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Guðfríður Grétarsdóttir,http://en.wikipedia.org/wiki/Gu%C3%B0fr%C3%AD%C3%B0ur_Lilja_Gr%C3%A9tarsd%C3%B3ttir,Left-Green Movement,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Guðlaugur Þórðarson,http://en.wikipedia.org/wiki/Gu%C3%B0laugur_%C3%9E%C3%B3r_%C3%9E%C3%B3r%C3%B0arson,Independence Party,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Guðmundur Steingrímsson,http://en.wikipedia.org/wiki/Gu%C3%B0mundur_Steingr%C3%ADmsson,Progressive Party,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,2011-08-22
Guðmundur Steingrímsson,http://en.wikipedia.org/wiki/Gu%C3%B0mundur_Steingr%C3%ADmsson,Bright Future,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,2011-08-22,
Helgi Hjörvar,http://en.wikipedia.org/wiki/Helgi_Hj%C3%B6rvar,Social Democratic Alliance,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Höskuldur Þórhallsson,http://en.wikipedia.org/wiki/H%C3%B6skuldur_%C3%9E%C3%B3rhallsson,Progressive Party,Northeast Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Illugi Gunnarsson,http://en.wikipedia.org/wiki/Illugi_Gunnarsson,Independence Party,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Jóhanna Sigurðardóttir,http://en.wikipedia.org/wiki/J%C3%B3hanna_Sigur%C3%B0ard%C3%B3ttir,Social Democratic Alliance,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Jón Bjarnason,http://en.wikipedia.org/wiki/J%C3%B3n_Bjarnason,Left-Green Movement,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,2013-01-24
Jón Bjarnason,http://en.wikipedia.org/wiki/J%C3%B3n_Bjarnason,Independent[6],Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,2013-01-24,
Jón Gunnarsson,http://en.wikipedia.org/wiki/J%C3%B3n_Gunnarsson,Independence Party,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Jónína Guðmundsdóttir,http://en.wikipedia.org/wiki/J%C3%B3n%C3%ADna_R%C3%B3s_Gu%C3%B0mundsd%C3%B3ttir,Social Democratic Alliance,Northeast Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Katrín Jakobsdóttir,http://en.wikipedia.org/wiki/Katr%C3%ADn_Jakobsd%C3%B3ttir,Left-Green Movement,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Katrín Júlíusdóttir,http://en.wikipedia.org/wiki/Katr%C3%ADn_J%C3%BAl%C3%ADusd%C3%B3ttir,Social Democratic Alliance,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Kristján Júlíusson,http://en.wikipedia.org/wiki/Kristj%C3%A1n_%C3%9E%C3%B3r_J%C3%BAl%C3%ADusson,Independence Party,Northeast Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Kristján Möller,http://en.wikipedia.org/wiki/Kristj%C3%A1n_L._M%C3%B6ller,Social Democratic Alliance,Northeast Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Lilja Magnúsdóttir,http://en.wikipedia.org/wiki/Lilja_Rafney_Magn%C3%BAsd%C3%B3ttir,Left-Green Movement,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Lilja Mósesdóttir,http://en.wikipedia.org/wiki/Lilja_M%C3%B3sesd%C3%B3ttir,Left-Green Movement,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,2011-03-21
Lilja Mósesdóttir,http://en.wikipedia.org/wiki/Lilja_M%C3%B3sesd%C3%B3ttir,Solidarity,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,2011-03-21,
Magnús Schram,http://en.wikipedia.org/wiki/Magn%C3%BAs_Orri_Schram,Social Democratic Alliance,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Margrét Tryggvadóttir,http://en.wikipedia.org/wiki/Margr%C3%A9t_Tryggvad%C3%B3ttir,Citizens' Movement,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Oddný Harðardóttir,http://en.wikipedia.org/wiki/Oddn%C3%BD_G._Har%C3%B0ard%C3%B3ttir,Social Democratic Alliance,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Pétur Blöndal,http://en.wikipedia.org/wiki/P%C3%A9tur_H._Bl%C3%B6ndal,Independence Party,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Ragnheiður Árnadóttir,http://en.wikipedia.org/wiki/Ragnhei%C3%B0ur_El%C3%ADn_%C3%81rnad%C3%B3ttir,Independence Party,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Ragnheiður Ríkharðsdóttir,http://en.wikipedia.org/wiki/Ragnhei%C3%B0ur_R%C3%ADkhar%C3%B0sd%C3%B3ttir,Independence Party,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Róbert Marshall,http://en.wikipedia.org/wiki/R%C3%B3bert_Marshall,Social Democratic Alliance,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,2012-10-12
Róbert Marshall,http://en.wikipedia.org/wiki/R%C3%B3bert_Marshall,Bright Future[4][5],South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,2012-10-12,
Sigmundur Gunnlaugsson,http://en.wikipedia.org/wiki/Sigmundur_Dav%C3%AD%C3%B0_Gunnlaugsson,Progressive Party,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Sigmundur Rúnarsson,http://en.wikipedia.org/wiki/Sigmundur_Ernir_R%C3%BAnarsson,Social Democratic Alliance,Northeast Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Sigríður Ingadóttir,http://en.wikipedia.org/wiki/Sigr%C3%AD%C3%B0ur_Ingibj%C3%B6rg_Ingad%C3%B3ttir,Social Democratic Alliance,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Sigurður Jóhannsson,http://en.wikipedia.org/wiki/Sigur%C3%B0ur_Ingi_J%C3%B3hannsson,Progressive Party,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Siv Friðleifsdóttir,http://en.wikipedia.org/wiki/Siv_Fri%C3%B0leifsd%C3%B3ttir,Progressive Party,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Skúli Helgason,http://en.wikipedia.org/wiki/Sk%C3%BAli_Helgason,Social Democratic Alliance,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Steingrímur Sigfússon,http://en.wikipedia.org/wiki/Steingr%C3%ADmur_J._Sigf%C3%BAsson,Left-Green Movement,Northeast Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Steinunn Óskarsdóttir,http://en.wikipedia.org/wiki/Steinunn_Vald%C3%ADs_%C3%93skarsd%C3%B3ttir,Social Democratic Alliance,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,2010
Mörður Árnason,/wiki/M%C3%B6r%C3%B0ur_%C3%81rnason,Social Democratic Alliance,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,2010,
Svandís Svavarsdóttir,http://en.wikipedia.org/wiki/Svand%C3%ADs_Svavarsd%C3%B3ttir,Left-Green Movement,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Tryggvi Herbertsson,http://en.wikipedia.org/wiki/Tryggvi_%C3%9E%C3%B3r_Herbertsson,Independence Party,Northeast Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Unnur Konráðsdóttir,http://en.wikipedia.org/wiki/Unnur_Br%C3%A1_Konr%C3%A1%C3%B0sd%C3%B3ttir,Independence Party,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Valgerður Bjarnadóttir,http://en.wikipedia.org/wiki/Valger%C3%B0ur_Bjarnad%C3%B3ttir,Social Democratic Alliance,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Vigdís Hauksdóttir,http://en.wikipedia.org/wiki/Vigd%C3%ADs_Hauksd%C3%B3ttir,Progressive Party,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Álfheiður Ingadóttir,http://en.wikipedia.org/wiki/%C3%81lfhei%C3%B0ur_Ingad%C3%B3ttir,Left-Green Movement,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Árni Árnason,http://en.wikipedia.org/wiki/%C3%81rni_P%C3%A1ll_%C3%81rnason,Social Democratic Alliance,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Árni Johnsen,http://en.wikipedia.org/wiki/%C3%81rni_Johnsen,Independence Party,South Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Árni Sigurðsson,http://en.wikipedia.org/wiki/%C3%81rni_%C3%9E%C3%B3r_Sigur%C3%B0sson,Left-Green Movement,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Ásbjörn Óttarsson,http://en.wikipedia.org/wiki/%C3%81sbj%C3%B6rn_%C3%93ttarsson,Independence Party,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Ásmundur Daðason,http://en.wikipedia.org/wiki/%C3%81smundur_Einar_Da%C3%B0ason,Left-Green Movement,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,2011-06-01
Ásmundur Daðason,http://en.wikipedia.org/wiki/%C3%81smundur_Einar_Da%C3%B0ason,Progressive Party,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,2011-06-01,
Ásta Jóhannesdóttir,http://en.wikipedia.org/wiki/%C3%81sta_Ragnhei%C3%B0ur_J%C3%B3hannesd%C3%B3ttir,Social Democratic Alliance,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Ólína Þorvarðardóttir,http://en.wikipedia.org/wiki/%C3%93l%C3%ADna_%C3%9Eorvar%C3%B0ard%C3%B3ttir,Social Democratic Alliance,Northwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Ólöf Nordal,http://en.wikipedia.org/wiki/%C3%93l%C3%B6f_Nordal,Independence Party,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Ögmundur Jónasson,http://en.wikipedia.org/wiki/%C3%96gmundur_J%C3%B3nasson,Left-Green Movement,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Össur Skarphéðinsson,http://en.wikipedia.org/wiki/%C3%96ssur_Skarph%C3%A9%C3%B0insson,Social Democratic Alliance,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Þorgerður Gunnarsdóttir,http://en.wikipedia.org/wiki/%C3%9Eorger%C3%B0ur_Katr%C3%ADn_Gunnarsd%C3%B3ttir,Independence Party,Reykjavik Constituency South,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Þráinn Bertelsson,http://en.wikipedia.org/wiki/%C3%9Er%C3%A1inn_Bertelsson,Citizens' Movement,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,2009-08-14
Þráinn Bertelsson,http://en.wikipedia.org/wiki/%C3%9Er%C3%A1inn_Bertelsson,Left-Green Movement,Reykjavik Constituency North,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,2009-08-14,
Þuríður Backman,http://en.wikipedia.org/wiki/%C3%9Eur%C3%AD%C3%B0ur_Backman,Left-Green Movement,Northeast Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Þór Saari,http://en.wikipedia.org/wiki/%C3%9E%C3%B3r_Saari,Citizens' Movement,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,
Þórunn Sveinbjarnardóttir,http://en.wikipedia.org/wiki/%C3%9E%C3%B3runn_Sveinbjarnard%C3%B3ttir,Social Democratic Alliance,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,,2011
Lúðvík Geirsson,/wiki/L%C3%BA%C3%B0v%C3%ADk_Geirsson,Social Democratic Alliance,Southwest Constituency,"http://en.wikipedia.org/wiki/List_of_members_of_the_parliament_of_Iceland,_2009%E2%80%9313",2009–2013,2011,
